Event,State,Date,Match code,Red team 1,Red team 2,Blue team 1,Blue team 2,Red auto,Red teleop,Red endgame,Red penalty,Blue auto,Blue teleop,Blue endgame,Blue penalty
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q013-1,13201,8823,13828,14542,55,17,75,0,80,10,75,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q014-1,4267,14284,14432,9224,40,15,15,0,30,27,50,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q015-1,13745,6914,8680,10100,0,0,0,10,135,172,50,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q016-1,10824,14542,11570,13630,75,22,0,0,30,11,65,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q017-1,6981,8755,8823,11490,120,10,50,0,55,20,15,80
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q018-1,14064,15335,13828,9225,0,6,0,0,30,2,75,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q019-1,13182,265,15951,13201,45,29,50,0,85,5,75,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q020-1,13010,6981,7974,14432,100,4,15,0,80,50,50,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q021-1,14542,6914,14284,15335,0,7,25,0,65,17,15,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q022-1,14064,13201,13630,4267,80,10,30,0,30,2,25,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q023-1,265,8680,13010,8823,95,195,100,0,55,14,25,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q024-1,15951,11490,10824,13745,85,32,100,0,0,22,75,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q025-1,9224,7974,9225,8755,80,29,100,0,55,25,50,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q026-1,10100,13828,11570,13182,80,21,40,0,100,22,100,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q027-1,13630,8823,15335,15951,0,0,25,0,80,8,65,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q028-1,14432,6914,8755,10824,0,32,65,0,55,44,100,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q029-1,13010,9225,14542,13745,75,7,50,0,70,7,50,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q030-1,7974,13828,265,4267,55,58,65,0,30,8,65,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q031-1,11570,14284,13201,6981,60,10,50,40,120,16,65,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q032-1,10100,14064,11490,9224,30,20,50,0,85,22,100,0
Thumb Wars! Milwaukee Qualifier,WI,2019-01-20T00:00:00.000Z,1819-WI-Q2-Q033-1,8680,4267,13182,14432,110,160,0,0,70,14,100,10
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q001-1,14432,15382,8680,11351,30,30,50,0,55,145,65,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q002-1,10294,13182,14064,4116,65,45,50,0,110,10,100,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q003-1,6977,4605,15279,11490,55,17,100,0,80,10,65,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q004-1,14631,10100,6981,8572,135,20,50,0,100,8,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q005-1,7974,11353,4115,9224,60,45,100,0,70,27,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q006-1,13201,10686,14542,10829,85,17,50,0,75,22,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q007-1,4116,8680,6981,6977,110,184,50,0,0,10,0,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q008-1,14631,15279,15382,13182,30,14,65,0,70,7,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q009-1,11490,11353,10100,10829,95,47,100,0,0,8,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q010-1,14432,14542,10294,4115,55,5,50,0,45,50,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q011-1,4605,11351,9224,13201,30,53,65,0,40,19,75,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q012-1,7974,14064,10686,8572,110,59,100,0,135,16,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q013-1,15382,10294,11353,6977,30,40,50,0,95,27,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q014-1,4115,13201,14631,4116,85,5,100,0,145,4,50,0
Lake Country Qualifier,WI,2019-01-27T00:00:00.000Z,1819-WI-Q3-Q015-1,15279,8680,8572,10829,105,196,65,0,30,10,50,40
